LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	No
Time_Pref	Absolute
Operator	Nick
Date	2015/04/18
Time	05:44:21.1129863400351041019
***End_of_Header***	
	
Channels	1	
Samples	210000	
Date	2015/04/18	
Time	05:44:21.1129863400351041019	
Y_Unit_Label	Volts	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	4.761000E-5	
***End_of_Header***		
X_Value	Voltage	Comment
	-0.120045
	-0.167849
	0.071494
	0.109867
	-0.050129
	-0.167199
	-0.022812
	0.070193
	0.106940
	-0.157768
	-0.072567
	0.170678
	0.139460
	-0.239067
	0.290025
	0.129053
	0.099136
	-0.279391
	-0.218904
	-0.019560
	0.128728
	-0.222807
	-0.069966
	-0.132403
	0.257830
	-0.053055
	-0.176954
	0.057185
	0.011008
	0.066941
	-0.214677
	0.130354
	0.004179
	0.192141
	-0.136630
	-0.066714
	-0.165898
	-0.101509
	0.047755
	0.006780
	-0.144435
	0.011658
	0.039625
	-0.115818
	0.147915
	-0.091754
	0.076697
	0.129379
	0.007106
	-0.135655
	0.094583
	-0.275813
	-0.031267
	-0.034194
	0.092957
	-0.192239
	0.083526
	0.179133
	0.040926
	0.164500
	0.140435
	0.165475
	-0.113542
	0.099461
	-0.078746
	0.098810
	0.030520
	-0.072892
	-0.348657
	-0.226059
	0.171654
	0.015886
	-0.181832
	0.204173
	0.130354
	-0.068014
	0.292626
	-0.114517
	-0.015983
	0.077998
	0.243522
	0.005480
	0.083851
	-0.089802
	-0.077120
	-0.086876
	-0.252399
	0.032796
	-0.056633
	-0.013057
	0.226286
	-0.129151
	0.049706
	-0.127850
	-0.089477
	0.028243
	0.001577
	-0.336950
	0.032471
	0.353437
	0.036373
	-0.295325
	-0.065413
	0.135557
	-0.014682
	0.051982
	-0.002650
	0.060437
	-0.105086
	-0.118094
	-0.133378
	0.111818
	-0.141508
	0.030520
	-0.092404
	0.030845
	0.046454
	-0.037446
	-0.005252
	-0.354185
	0.081575
	0.049056
	-0.000374
	0.151492
	0.144012
	0.013609
	0.020438
	-0.205572
	0.114420
	0.054909
	-0.020861
	-0.099558
	0.011983
	0.217506
	0.162223
	-0.128175
	-0.428655
	-0.138907
	0.106290
	-0.073543
	-0.037121
	-0.194190
	0.003528
	0.015886
	-0.253700
	0.188889
	-0.074193
	-0.186060
	-0.116143
	0.159622
	0.023690
	-0.141508
	-0.219230
	0.017512
	0.176207
	0.041576
	-0.209474
	-0.337275
	0.085152
	0.077998
	-0.112241
	0.078323
	-0.114192
	0.274415
	-0.180206
	0.051007
	0.009057
	0.096209
	-0.009805
	-0.088827
	-0.231262
	0.079949
	0.308235
	-0.096631
	-0.101835
	0.117346
	-0.126875
	-0.226059
	-0.250774
	0.173605
	0.237018
	0.285797
	-0.196791
	0.062063
	-0.035820
	-0.225408
	-0.100209
	-0.085250
	-0.045901
	-0.163296
	0.003854
	-0.016308
	0.144988
	-0.071591
	-0.183458
	-0.111265
	0.035723
	-0.015333
	0.087754
	-0.198092
	-0.235164
	0.088079
	0.293602
	-0.108664
	0.111168
	0.280919
	-0.040048
	-0.118745
	-0.075819
	-0.061185
	0.172955
	-0.464426
	0.197344
	0.212954
	-0.068990
	-0.121671
	-0.294350
	0.261733
	-0.032893
	0.009382
	-0.029641
	0.125151
	-0.039722
	-0.041348
	-0.100534
	0.112794
	-0.002975
	-0.069640
	-0.257603
	-0.051104
	0.245473
	0.190515
	0.093282
	0.101087
	-0.002975
	0.101412
	-0.444915
	-0.109964
	0.011333
	0.040601
	0.148240
	-0.203620
	-0.150614
	0.059462
	-0.223457
	-0.112566
	-0.218904
	-0.034845
	0.088079
	-0.119720
	-0.144760
	0.349210
	-0.049153
	-0.303780
	-0.108989
	0.197019
	-0.061836
	-0.264432
	0.007106
	-0.061836
	0.032145
	0.020438
	-0.108664
	0.122875
	0.027268
	-0.148337
	-0.046226
	0.157020
	-0.015658
	-0.096631
	0.133281
	0.160922
	0.176857
	0.185962
	-0.132403
	0.270513
	-0.055657
	0.011333
	-0.011431
	0.056535
	0.245473
	-0.097932
	0.126777
	0.072144
	0.093607
	0.097184
	-0.015983
	-0.049153
	-0.111265
	0.160597
	-0.476133
	0.233766
	-0.064762
	-0.255977
	-0.215327
	0.030845
	-0.058909
	0.222059
	-0.174678
	-0.496620
	-0.037771
	0.007431
	0.119298
	-0.074843
	-0.171751
	0.256204
	0.129704
	-0.082323
	-0.218579
	-0.072567
	-0.089152
	-0.095331
	0.043852
	0.196043
	0.127102
	-0.069315
	-0.080047
	-0.193865
	0.234742
	0.031170
	-0.227685
	0.015235
	-0.012406
	-0.103135
	-0.192889
	-0.050129
	0.012959
	-0.034845
	-0.175328
	0.016211
	0.063364
	0.024016
	-0.161345
	-0.273537
	0.074421
