LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	No
Time_Pref	Absolute
Operator	Nick
Date	2015/04/18
Time	05:45:05.4445219400349324348
***End_of_Header***	
	
Channels	1	
Samples	210000	
Date	2015/04/18	
Time	05:45:05.4445219400349324348	
Y_Unit_Label	Volts	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	4.761000E-5	
***End_of_Header***		
X_Value	Voltage	Comment
	0.003203
	-0.233863
	0.159947
	0.283521
	0.033446
	-0.243294
	0.178483
	0.087754
	0.058486
	0.100436
	-0.138907
	0.187914
	-0.142159
	-0.154191
	0.020113
	-0.064437
	-0.016634
	-0.117119
	-0.110290
	0.196694
	-0.037446
	0.156370
	0.068567
	0.099461
	0.142061
	-0.151914
	-0.231587
	-0.009479
	0.148890
	0.092632
	-0.104436
	-0.252725
	0.103363
	-0.129476
	-0.115493
	-0.282317
	0.188239
	0.064990
	0.127427
	-0.233863
	-0.026064
	-0.100534
	-0.027365
	0.027593
	0.030194
	0.111818
	-0.145411
	-0.158744
	0.013284
	-0.003951
	-0.297276
	0.059137
	0.065966
	0.026617
	0.013284
	-0.126875
	-0.146061
	0.201897
	-0.216628
	-0.175979
	-0.116793
	0.117672
	0.154744
	-0.050129
	0.044503
	-0.148012
	-0.028666
	-0.235164
	-0.209149
	0.075396
	0.078973
	-0.145736
	-0.110290
	0.111493
	0.079299
	0.086128
	-0.028991
	-0.123948
	-0.073217
	0.061413
	0.095884
	-0.121021
	0.031495
	-0.092729
	0.182385
	0.132631
	-0.040048
	0.165475
	-0.240042
	-0.474832
	0.226286
	-0.029967
	-0.002325
	-0.376299
	-0.135004
	0.006780
	0.028894
	0.019463
	-0.007203
	0.158971
	0.259131
	-0.311260
	-0.040698
	0.278968
	-0.036796
	-0.191263
	0.020113
	-0.003951
	0.412948
	-0.033219
	-0.066714
	-0.093379
	0.193117
	0.313764
	-0.021186
	0.051982
	-0.030942
	-0.013707
	-0.228335
	0.090680
	0.085152
	-0.043300
	0.077347
	-0.098257
	-0.076795
	0.123850
	-0.137931
	-0.028666
	0.006780
	0.092632
	0.124501
	-0.410769
	-0.306057
	-0.072242
	0.082551
	-0.325568
	-0.058909
	-0.077770
	0.184336
	-0.347681
	-0.075494
	0.009382
	0.025967
	-0.033219
	-0.274513
	0.228563
	0.028894
	-0.305731
	0.056860
	-0.204271
	0.054584
	-0.136956
	-0.152565
	-0.109639
	0.040601
	-0.168825
	0.107591
	-0.324593
	0.304333
	-0.057933
	-0.198417
	-0.059884
	0.066616
	0.018162
	0.039950
	-0.045576
	0.061738
	0.139460
	-0.115818
	-0.212075
	-0.203620
	-0.059884
	0.078323
	-0.587350
	-0.123297
	0.029219
	0.104013
	-0.277114
	-0.045576
	0.138159
	0.222709
	-0.112241
	0.304333
	0.026617
	-0.001675
	-0.065088
	-0.292073
	0.130679
	0.168077
	0.014260
	0.036373
	0.012309
	0.070844
	-0.102160
	-0.257603
	-0.061836
	0.034747
	-0.161670
	0.001902
	-0.045901
	0.278643
	-0.230611
	-0.073543
	-0.074843
	0.368071
	0.007756
	-0.092404
	0.127102
	0.011333
	-0.109964
	-0.156467
	-0.358738
	0.125476
	0.129704
	-0.048177
	-0.078746
	-0.072892
	0.053608
	0.074096
	0.166776
	-0.126875
	-0.002650
	0.142712
	0.030520
	-0.076144
	0.175231
	0.295228
	0.276692
	-0.103786
	0.208726
	0.118647
	0.010032
	-0.192889
	-0.174353
	0.236367
	0.223360
	-0.187361
	0.035397
	0.017837
	-0.159069
	-0.187035
	-0.028991
	0.068242
	-0.014682
	-0.029641
	-0.264757
	0.044178
	0.260757
	0.038649
	-0.036145
	0.036048
	0.166126
	-0.074193
	-0.091428
	0.155394
	0.173605
	0.286122
	-0.303780
	0.264334
	-0.164597
	0.074096
	-0.255977
	0.005154
	0.033446
	0.080274
	-0.066063
	0.113119
	0.245798
	-0.049803
	0.280594
	-0.031593
	-0.062161
	0.065641
	0.037349
	-0.084274
	0.026942
	0.287748
	0.086128
	-0.484263
	0.233116
	0.323194
	0.018813
	0.036048
	0.139785
	-0.019886
	0.369697
	-0.112566
	-0.207523
	0.068567
	-0.204271
	-0.286545
	-0.354836
	0.049706
	0.109542
	0.197669
	-0.005902
	0.016211
	0.112794
	-0.118745
	-0.268334
	-0.001350
	0.178483
	0.035723
	-0.140207
	-0.269310
	0.180434
	-0.100534
	0.002878
	0.296854
	0.003528
	0.131655
	-0.128175
	-0.277765
	0.149866
	-0.024438
	0.106290
	-0.137931
	0.013935
	0.122224
	0.015561
	-0.063136
	-0.237766
	0.299130
	0.225961
	0.082551
	0.018813
	-0.068340
	-0.073543
	0.174906
	-0.413045
	0.017837
	-0.124923
	-0.141833
	-0.293374
	0.080274
	-0.214677
	-0.002325
