LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	No
Time_Pref	Absolute
Operator	Nick
Date	2015/04/18
Time	05:42:45.3235074400349950954
***End_of_Header***	
	
Channels	1	
Samples	210000	
Date	2015/04/18	
Time	05:42:45.3235074400349950954	
Y_Unit_Label	Volts	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	4.761000E-5	
***End_of_Header***		
X_Value	Voltage	Comment
	-0.032893
	-0.122972
	-0.058909
	0.114420
	0.029544
	-0.187035
	-0.041348
	-0.008504
	-0.019886
	-0.076144
	-0.048503
	0.146614
	0.112468
	-0.068665
	0.027593
	0.032471
	0.056860
	0.019788
	-0.058909
	0.094908
	0.141086
	0.011983
	-0.154516
	0.011008
	0.146289
	-0.095656
	-0.090778
	-0.066388
	0.093932
	-0.012406
	-0.042649
	0.081575
	0.076372
	0.141411
	-0.147362
	-0.099558
	0.072144
	0.018813
	0.043852
	-0.042649
	0.036048
	0.098810
	0.032471
	-0.117769
	0.013284
	0.088404
	0.057836
	-0.188987
	-0.038747
	0.036373
	-0.030292
	-0.158744
	0.031495
	0.120273
	0.052633
	-0.038096
	-0.181182
	0.089054
	0.194417
	-0.089152
	-0.091754
	-0.022487
	-0.002975
	-0.041999
	-0.056958
	0.073120
	0.064665
	0.090030
	-0.077120
	0.010357
	0.184987
	-0.024438
	-0.053706
	-0.060210
	0.068892
	0.035723
	-0.001024
	-0.016959
	0.151492
	0.021414
	-0.064762
	-0.077770
	0.049056
	0.115395
	-0.105737
	-0.148337
	-0.004276
	0.088079
	-0.010780
	-0.122647
	-0.010780
	0.096534
	0.131005
	-0.153215
	0.003528
	0.093607
	0.080925
	-0.098583
	-0.068665
	0.042227
	0.110843
	-0.068990
	-0.010780
	0.030845
	0.077673
	-0.026064
	-0.155166
	-0.010455
	0.179784
	-0.035820
	-0.127850
	0.005805
	0.075071
	0.093932
	-0.165247
	0.089054
	0.089054
	0.046779
	-0.153866
	0.022390
	0.098485
	0.004179
	-0.004601
	-0.030617
	0.010357
	0.064340
	-0.063136
	-0.137281
	0.062389
	0.168077
	-0.079721
	-0.114192
	0.012309
	0.050356
	0.031820
	-0.072892
	-0.030942
	0.134582
	0.119623
	-0.082323
	-0.136956
	0.011333
	0.075722
	0.043527
	-0.066388
	0.087103
	0.069543
	-0.034519
	-0.112241
	0.075722
	0.099461
	0.031495
	-0.131752
	-0.097282
	0.140760
	-0.038096
	-0.044926
	-0.079721
	0.073445
	0.076372
	-0.118094
	-0.073217
	0.099786
	0.085152
	-0.109964
	-0.099883
	0.025642
	0.031820
	0.024341
	-0.126549
	-0.005902
	0.177182
	0.008406
	-0.119720
	-0.073868
	0.085803
	-0.033869
	-0.102485
	-0.085575
	0.100111
	0.090030
	-0.082973
	-0.036471
	0.022390
	0.119948
	-0.011431
	-0.167199
	0.099786
	0.064990
	-0.083949
	0.019788
	0.024666
	0.014910
	-0.055982
	-0.133378
	0.041901
	0.040275
	0.019138
	-0.086225
	-0.002325
	-0.003626
	0.098160
	-0.038747
	-0.121997
	0.096534
	-0.002975
	0.019463
	0.025642
	0.018487
	0.200271
	-0.028991
	-0.115168
	-0.046226
	0.182710
	-0.016959
	-0.135980
	-0.031918
	0.074421
	0.027918
	-0.165898
	-0.002650
	0.032796
	-0.034194
	-0.167199
	-0.088176
	0.016536
	0.167752
	-0.015658
	-0.097282
	0.079949
	0.144663
	-0.052080
	-0.070941
	-0.016634
	0.233766
	0.005154
	-0.144435
	0.046454
	0.124826
	0.074421
	-0.158744
	-0.056633
	0.070193
	0.044503
	-0.133053
	-0.101184
	0.149541
	0.142061
	0.021089
	-0.068014
	0.050356
	0.160922
	-0.006553
	-0.149313
	-0.052730
	0.072795
	0.015235
	-0.165247
	0.024666
	0.058811
	-0.026064
	-0.158418
	-0.015983
	0.113769
	0.058811
	-0.099558
	-0.052080
	-0.042324
	0.054584
	-0.097932
	-0.080697
	-0.005577
	0.043527
	0.020113
	-0.149963
	0.168727
	0.079624
	0.072470
	-0.056633
	-0.055657
	0.105965
	0.040926
	-0.134679
	-0.030617
	0.127427
	0.067917
	-0.104111
	-0.074193
	0.056210
	-0.006227
	-0.072892
	0.010683
	-0.058584
	0.036048
	-0.005902
	-0.131102
	0.030520
	0.185312
	0.057511
	-0.043950
	0.002228
	0.138484
	-0.003301
	-0.100859
	-0.054681
	0.065966
	0.041576
	-0.080047
	-0.146386
	0.112794
	0.070518
	-0.129476
	-0.130452
	0.124501
	0.126777
	-0.141508
	-0.178906
	0.038975
	0.129704
	0.014910
	-0.160044
	-0.028015
	0.021089
	0.014260
	-0.123623
	-0.036471
	0.158971
	-0.004276
	-0.053381
	-0.043950
	0.115070
	0.097184
	-0.086225
	-0.068990
	0.104339
	0.108891
	-0.030942
